"","det_facility","lift_reason","count","count_all","freq"
"12161","SAN ANTONIO DRO HOLD ROOM","Booked into Detention",14,74,18.9189189189189
"12162","SAN ANTONIO DRO HOLD ROOM","Case Closed",3,74,4.05405405405405
"12163","SAN ANTONIO DRO HOLD ROOM","Detainer Declined by LEA",1,74,1.35135135135135
"12164","SAN ANTONIO DRO HOLD ROOM","Lifted",2,74,2.7027027027027
"12165","SAN AUGUSTINE COUNTY SHERIFF","",9,11,81.8181818181818
"12166","SAN AUGUSTINE COUNTY SHERIFF","Booked into Detention",2,11,18.1818181818182
"12167","SAN AUGUSTINE POLICE DEPT.","",7,7,100
"12168","SAN BENITO COUNTY JAIL","",139,456,30.4824561403509
"12169","SAN BENITO COUNTY JAIL","Alien Not Subject to Deportation",1,456,0.219298245614035
"12170","SAN BENITO COUNTY JAIL","Booked into Detention",163,456,35.7456140350877
"12171","SAN BENITO COUNTY JAIL","Case Closed",124,456,27.1929824561403
"12172","SAN BENITO COUNTY JAIL","Detainer Declined by LEA",6,456,1.31578947368421
"12173","SAN BENITO COUNTY JAIL","Early Release",2,456,0.43859649122807
"12174","SAN BENITO COUNTY JAIL","Lifted",19,456,4.16666666666667
"12175","SAN BENITO COUNTY JAIL","Transferred",2,456,0.43859649122807
"12176","SAN BENITO JUVENILE HALL","",1,2,50
"12177","SAN BENITO JUVENILE HALL","Case Closed",1,2,50
"12178","SAN BENITO POLICE DEPT.","",204,250,81.6
"12179","SAN BENITO POLICE DEPT.","Booked into Detention",33,250,13.2
"12180","SAN BENITO POLICE DEPT.","Case Closed",9,250,3.6
"12181","SAN BENITO POLICE DEPT.","Lifted",4,250,1.6
"12182","SAN BERNADINO HOLD ROOM","",369,550,67.0909090909091
"12183","SAN BERNADINO HOLD ROOM","Booked into Detention",80,550,14.5454545454545
"12184","SAN BERNADINO HOLD ROOM","Case Closed",12,550,2.18181818181818
"12185","SAN BERNADINO HOLD ROOM","Detainer Declined by LEA",1,550,0.181818181818182
"12186","SAN BERNADINO HOLD ROOM","Lifted",84,550,15.2727272727273
"12187","SAN BERNADINO HOLD ROOM","Lifted - Lack of Space",1,550,0.181818181818182
"12188","SAN BERNADINO HOLD ROOM","Transferred",3,550,0.545454545454545
"12189","SAN BERNARDINO CO. JAIL","",1798,2851,63.0655910206945
"12190","SAN BERNARDINO CO. JAIL","Alien Not Subject to Deportation",6,2851,0.210452472816556
"12191","SAN BERNARDINO CO. JAIL","Booked into Detention",698,2851,24.4826376709926
"12192","SAN BERNARDINO CO. JAIL","Case Closed",65,2851,2.27990178884602
"12193","SAN BERNARDINO CO. JAIL","Detainer Declined by LEA",65,2851,2.27990178884602
"12194","SAN BERNARDINO CO. JAIL","Early Release",3,2851,0.105226236408278
"12195","SAN BERNARDINO CO. JAIL","Lifted",206,2851,7.22553490003507
"12196","SAN BERNARDINO CO. JAIL","Prosecutorial Discretion",2,2851,0.0701508242721852
"12197","SAN BERNARDINO CO. JAIL","Transferred",7,2851,0.245527884952648
"12198","SAN BERNARDINO CO. JAIL","United States Citizen Interviewed",1,2851,0.0350754121360926
"12199","SAN DIEGO AREA HOSPITAL","",1,5,20
"12200","SAN DIEGO AREA HOSPITAL","Booked into Detention",3,5,60
"12201","SAN DIEGO AREA HOSPITAL","Case Closed",1,5,20
"12202","SAN DIEGO CENTRAL JAIL","",25,176,14.2045454545455
"12203","SAN DIEGO CENTRAL JAIL","Alien Not Subject to Deportation",1,176,0.568181818181818
"12204","SAN DIEGO CENTRAL JAIL","Booked into Detention",61,176,34.6590909090909
"12205","SAN DIEGO CENTRAL JAIL","Case Closed",1,176,0.568181818181818
"12206","SAN DIEGO CENTRAL JAIL","Detainer Declined by LEA",80,176,45.4545454545455
"12207","SAN DIEGO CENTRAL JAIL","Lifted",5,176,2.84090909090909
"12208","SAN DIEGO CENTRAL JAIL","Transferred",3,176,1.70454545454545
"12209","SAN DIEGO COUNTY JAIL","",6925,14216,48.7127180641531
"12210","SAN DIEGO COUNTY JAIL","Alien Not Subject to Deportation",14,14216,0.0984805852560495
"12211","SAN DIEGO COUNTY JAIL","Booked into Detention",3097,14216,21.7853123241418
"12212","SAN DIEGO COUNTY JAIL","Case Closed",2458,14216,17.290377039955
"12213","SAN DIEGO COUNTY JAIL","Detainer Declined by LEA",309,14216,2.17360720315138
"12214","SAN DIEGO COUNTY JAIL","Died",1,14216,0.00703432751828925
"12215","SAN DIEGO COUNTY JAIL","Early Release",7,14216,0.0492402926280248
"12216","SAN DIEGO COUNTY JAIL","Lifted",1240,14216,8.72256612267867
"12217","SAN DIEGO COUNTY JAIL","Lifted - Lack of Funds",2,14216,0.0140686550365785
"12218","SAN DIEGO COUNTY JAIL","Lifted - Lack of Space",1,14216,0.00703432751828925
"12219","SAN DIEGO COUNTY JAIL","Prosecutorial Discretion",23,14216,0.161789532920653
"12220","SAN DIEGO COUNTY JAIL","Transferred",127,14216,0.893359594822735
"12221","SAN DIEGO COUNTY JAIL","United States Citizen Interviewed",12,14216,0.084411930219471
"12222","SAN DIEGO COUNTY JUV.HALL","",5,8,62.5
"12223","SAN DIEGO COUNTY JUV.HALL","Booked into Detention",3,8,37.5
"12224","SAN DIEGO MCC","",326,891,36.5881032547699
"12225","SAN DIEGO MCC","Booked into Detention",406,891,45.5667789001122
"12226","SAN DIEGO MCC","Case Closed",59,891,6.62177328843996
"12227","SAN DIEGO MCC","Died",1,891,0.112233445566779
"12228","SAN DIEGO MCC","Early Release",1,891,0.112233445566779
"12229","SAN DIEGO MCC","Lifted",91,891,10.2132435465769
"12230","SAN DIEGO MCC","Transferred",7,891,0.785634118967452
"12231","SAN FERNANDO POLICE DEPT.","",147,217,67.741935483871
"12232","SAN FERNANDO POLICE DEPT.","Booked into Detention",50,217,23.0414746543779
"12233","SAN FERNANDO POLICE DEPT.","Detainer Declined by LEA",2,217,0.921658986175115
"12234","SAN FERNANDO POLICE DEPT.","Early Release",1,217,0.460829493087558
"12235","SAN FERNANDO POLICE DEPT.","Lifted",17,217,7.83410138248848
"12236","SAN FRANCISCO CO JAIL","",1465,7155,20.4751921733054
"12237","SAN FRANCISCO CO JAIL","Alien Not Subject to Deportation",1,7155,0.0139762403913347
"12238","SAN FRANCISCO CO JAIL","Booked into Detention",4513,7155,63.0747728860936
"12239","SAN FRANCISCO CO JAIL","Case Closed",422,7155,5.89797344514326
"12240","SAN FRANCISCO CO JAIL","Detainer Declined by LEA",307,7155,4.29070580013976
"12241","SAN FRANCISCO CO JAIL","Early Release",31,7155,0.433263452131377
"12242","SAN FRANCISCO CO JAIL","Lifted",392,7155,5.47868623340321
"12243","SAN FRANCISCO CO JAIL","Transferred",21,7155,0.293501048218029
"12244","SAN FRANCISCO CO JAIL","United States Citizen Interviewed",3,7155,0.0419287211740042
"12245","SAN FRANCISCO JUVY HALL","",29,202,14.3564356435644
"12246","SAN FRANCISCO JUVY HALL","Booked into Detention",143,202,70.7920792079208
"12247","SAN FRANCISCO JUVY HALL","Case Closed",11,202,5.44554455445545
"12248","SAN FRANCISCO JUVY HALL","Early Release",1,202,0.495049504950495
"12249","SAN FRANCISCO JUVY HALL","Lifted",17,202,8.41584158415842
"12250","SAN FRANCISCO JUVY HALL","Transferred",1,202,0.495049504950495
"12251","SAN GABRIEL POLICE DEPT.","",29,43,67.4418604651163
"12252","SAN GABRIEL POLICE DEPT.","Booked into Detention",13,43,30.2325581395349
"12253","SAN GABRIEL POLICE DEPT.","Lifted",1,43,2.32558139534884
"12254","SAN JACINTO COUNTY SHERIFF","",23,30,76.6666666666667
"12255","SAN JACINTO COUNTY SHERIFF","Booked into Detention",3,30,10
"12256","SAN JACINTO COUNTY SHERIFF","Detainer Declined by LEA",1,30,3.33333333333333
"12257","SAN JACINTO COUNTY SHERIFF","Lifted",3,30,10
"12258","SAN JOAQUIN COUNTY JAIL","",971,5849,16.6011283980168
"12259","SAN JOAQUIN COUNTY JAIL","Alien Not Subject to Deportation",2,5849,0.0341938792956061
"12260","SAN JOAQUIN COUNTY JAIL","Booked into Detention",1872,5849,32.0054710206873
"12261","SAN JOAQUIN COUNTY JAIL","Case Closed",679,5849,11.6088220208583
"12262","SAN JOAQUIN COUNTY JAIL","Detainer Declined by LEA",266,5849,4.54778594631561
"12263","SAN JOAQUIN COUNTY JAIL","Died",1,5849,0.017096939647803
"12264","SAN JOAQUIN COUNTY JAIL","Early Release",60,5849,1.02581637886818
"12265","SAN JOAQUIN COUNTY JAIL","Lifted",1904,5849,32.552573089417
"12266","SAN JOAQUIN COUNTY JAIL","Lifted - Lack of Funds",1,5849,0.017096939647803
"12267","SAN JOAQUIN COUNTY JAIL","Lifted - Lack of Space",6,5849,0.102581637886818
"12268","SAN JOAQUIN COUNTY JAIL","Transferred",74,5849,1.26517353393743
"12269","SAN JOAQUIN COUNTY JAIL","United States Citizen Interviewed",13,5849,0.22226021542144
"12270","SAN JUAN COUNTY DETENTION CENTER","",351,536,65.4850746268657
"12271","SAN JUAN COUNTY DETENTION CENTER","Alien Not Subject to Deportation",2,536,0.373134328358209
"12272","SAN JUAN COUNTY DETENTION CENTER","Booked into Detention",113,536,21.0820895522388
"12273","SAN JUAN COUNTY DETENTION CENTER","Case Closed",6,536,1.11940298507463
"12274","SAN JUAN COUNTY DETENTION CENTER","Lifted",60,536,11.1940298507463
"12275","SAN JUAN COUNTY DETENTION CENTER","Transferred",3,536,0.559701492537313
"12276","SAN JUAN COUNTY DETENTION CENTER","United States Citizen Interviewed",1,536,0.186567164179104
"12277","SAN JUAN COUNTY JAIL","",13,21,61.9047619047619
"12278","SAN JUAN COUNTY JAIL","Booked into Detention",7,21,33.3333333333333
"12279","SAN JUAN COUNTY JAIL","Lifted",1,21,4.76190476190476
"12280","SAN JUAN POLICE DEPT.","",366,444,82.4324324324324
"12281","SAN JUAN POLICE DEPT.","Booked into Detention",36,444,8.10810810810811
"12282","SAN JUAN POLICE DEPT.","Case Closed",13,444,2.92792792792793
"12283","SAN JUAN POLICE DEPT.","Lifted",27,444,6.08108108108108
"12284","SAN JUAN POLICE DEPT.","Transferred",2,444,0.45045045045045
"12285","SAN LUIS OBISPO CO JAIL","",836,2394,34.9206349206349
"12286","SAN LUIS OBISPO CO JAIL","Alien Not Subject to Deportation",3,2394,0.12531328320802
"12287","SAN LUIS OBISPO CO JAIL","Booked into Detention",842,2394,35.171261487051
"12288","SAN LUIS OBISPO CO JAIL","Case Closed",143,2394,5.97326649958229
"12289","SAN LUIS OBISPO CO JAIL","Detainer Declined by LEA",4,2394,0.167084377610693
"12290","SAN LUIS OBISPO CO JAIL","Early Release",6,2394,0.25062656641604
"12291","SAN LUIS OBISPO CO JAIL","Lifted",516,2394,21.5538847117794
"12292","SAN LUIS OBISPO CO JAIL","Lifted - Lack of Funds",1,2394,0.0417710944026733
"12293","SAN LUIS OBISPO CO JAIL","Transferred",43,2394,1.79615705931495
"12294","SAN LUIS OBISPO CO. JUVEN","",2,10,20
"12295","SAN LUIS OBISPO CO. JUVEN","Booked into Detention",2,10,20
"12296","SAN LUIS OBISPO CO. JUVEN","Lifted",6,10,60
"12297","SAN LUIS REGIONAL DET CENTER","",3,12,25
"12298","SAN LUIS REGIONAL DET CENTER","Booked into Detention",5,12,41.6666666666667
"12299","SAN LUIS REGIONAL DET CENTER","Case Closed",1,12,8.33333333333333
"12300","SAN LUIS REGIONAL DET CENTER","Lifted",2,12,16.6666666666667
"12301","SAN LUIS REGIONAL DET CENTER","Transferred",1,12,8.33333333333333
"12302","SAN MATEO CO JAIL","",1752,7377,23.7494916632778
"12303","SAN MATEO CO JAIL","Alien Not Subject to Deportation",3,7377,0.0406669377795852
"12304","SAN MATEO CO JAIL","Booked into Detention",4294,7377,58.2079436085129
"12305","SAN MATEO CO JAIL","Case Closed",598,7377,8.10627626406398
"12306","SAN MATEO CO JAIL","Detainer Declined by LEA",254,7377,3.44313406533821
"12307","SAN MATEO CO JAIL","Died",3,7377,0.0406669377795852
"12308","SAN MATEO CO JAIL","Early Release",40,7377,0.542225837061136
"12309","SAN MATEO CO JAIL","Lifted",398,7377,5.3951470787583
"12310","SAN MATEO CO JAIL","Lifted - Lack of Funds",1,7377,0.0135556459265284
"12311","SAN MATEO CO JAIL","Transferred",34,7377,0.460891961501966
"12312","SAN MATEO JUVENILLE HALL","",51,124,41.1290322580645
"12313","SAN MATEO JUVENILLE HALL","Booked into Detention",50,124,40.3225806451613
"12314","SAN MATEO JUVENILLE HALL","Case Closed",7,124,5.64516129032258
"12315","SAN MATEO JUVENILLE HALL","Early Release",1,124,0.806451612903226
"12316","SAN MATEO JUVENILLE HALL","Lifted",15,124,12.0967741935484
"12317","SAN MIGUEL COUNTY DET CTR","",43,63,68.2539682539683
"12318","SAN MIGUEL COUNTY DET CTR","Booked into Detention",9,63,14.2857142857143
"12319","SAN MIGUEL COUNTY DET CTR","Case Closed",1,63,1.58730158730159
"12320","SAN MIGUEL COUNTY DET CTR","Detainer Declined by LEA",1,63,1.58730158730159
"12321","SAN MIGUEL COUNTY DET CTR","Lifted",7,63,11.1111111111111
"12322","SAN MIGUEL COUNTY DET CTR","Transferred",2,63,3.17460317460317
"12323","SAN MIGUEL COUNTY JAIL","",88,128,68.75
"12324","SAN MIGUEL COUNTY JAIL","Booked into Detention",34,128,26.5625
"12325","SAN MIGUEL COUNTY JAIL","Case Closed",2,128,1.5625
"12326","SAN MIGUEL COUNTY JAIL","Detainer Declined by LEA",2,128,1.5625
"12327","SAN MIGUEL COUNTY JAIL","Lifted",2,128,1.5625
"12328","SAN PATRICIO COUNTY JAIL","",5,11,45.4545454545455
"12329","SAN PATRICIO COUNTY JAIL","Booked into Detention",1,11,9.09090909090909
"12330","SAN PATRICIO COUNTY JAIL","Case Closed",1,11,9.09090909090909
"12331","SAN PATRICIO COUNTY JAIL","Lifted",4,11,36.3636363636364
"12332","SAN PEDRO SPC","",1,1,100
"12333","SAN SABA COUNTY JAIL","",54,71,76.056338028169
"12334","SAN SABA COUNTY JAIL","Booked into Detention",11,71,15.4929577464789
"12335","SAN SABA COUNTY JAIL","Case Closed",3,71,4.22535211267606
"12336","SAN SABA COUNTY JAIL","Detainer Declined by LEA",1,71,1.40845070422535
"12337","SAN SABA COUNTY JAIL","Lifted",2,71,2.8169014084507
"12338","SANDOVAL COUNTY DET CTR","",159,214,74.2990654205608
"12339","SANDOVAL COUNTY DET CTR","Booked into Detention",30,214,14.018691588785
"12340","SANDOVAL COUNTY DET CTR","Case Closed",1,214,0.467289719626168
"12341","SANDOVAL COUNTY DET CTR","Detainer Declined by LEA",3,214,1.4018691588785
"12342","SANDOVAL COUNTY DET CTR","Lifted",21,214,9.81308411214953
"12343","SANDSTONE FED.CORR.INST.","",249,347,71.7579250720461
"12344","SANDSTONE FED.CORR.INST.","Booked into Detention",68,347,19.5965417867435
"12345","SANDSTONE FED.CORR.INST.","Case Closed",5,347,1.44092219020173
"12346","SANDSTONE FED.CORR.INST.","Lifted",21,347,6.05187319884726
"12347","SANDSTONE FED.CORR.INST.","Transferred",4,347,1.15273775216138
"12348","SANDUSKY COUNTY JAIL","",47,61,77.0491803278689
"12349","SANDUSKY COUNTY JAIL","Booked into Detention",14,61,22.9508196721311
"12350","SANDY MUSH JAIL","",48,618,7.76699029126214
"12351","SANDY MUSH JAIL","Booked into Detention",154,618,24.9190938511327
"12352","SANDY MUSH JAIL","Case Closed",21,618,3.39805825242718
"12353","SANDY MUSH JAIL","Detainer Declined by LEA",1,618,0.161812297734628
"12354","SANDY MUSH JAIL","Early Release",358,618,57.9288025889968
"12355","SANDY MUSH JAIL","Lifted",30,618,4.85436893203883
"12356","SANDY MUSH JAIL","Transferred",5,618,0.809061488673139
"12357","SANDY MUSH JAIL","United States Citizen Interviewed",1,618,0.161812297734628
"12358","SANGAMON COUNTY JAIL","",25,40,62.5
"12359","SANGAMON COUNTY JAIL","Booked into Detention",13,40,32.5
"12360","SANGAMON COUNTY JAIL","Lifted",2,40,5
"12361","SANPETE COUNTY JAIL","",50,85,58.8235294117647
"12362","SANPETE COUNTY JAIL","Booked into Detention",30,85,35.2941176470588
"12363","SANPETE COUNTY JAIL","Case Closed",1,85,1.17647058823529
"12364","SANPETE COUNTY JAIL","Early Release",2,85,2.35294117647059
"12365","SANPETE COUNTY JAIL","Lifted",2,85,2.35294117647059
"12366","SANTA ANA CITY JAIL","",1016,1881,54.0138224348751
"12367","SANTA ANA CITY JAIL","Booked into Detention",382,1881,20.3083466241361
"12368","SANTA ANA CITY JAIL","Case Closed",369,1881,19.6172248803828
"12369","SANTA ANA CITY JAIL","Detainer Declined by LEA",1,1881,0.0531632110579479
"12370","SANTA ANA CITY JAIL","Early Release",7,1881,0.372142477405635
"12371","SANTA ANA CITY JAIL","Lifted",94,1881,4.9973418394471
"12372","SANTA ANA CITY JAIL","Transferred",12,1881,0.637958532695375
"12373","SANTA ANA COUNTY JAIL","",684,996,68.6746987951807
"12374","SANTA ANA COUNTY JAIL","Alien Not Subject to Deportation",1,996,0.100401606425703
"12375","SANTA ANA COUNTY JAIL","Booked into Detention",238,996,23.8955823293173
"12376","SANTA ANA COUNTY JAIL","Case Closed",17,996,1.70682730923695
"12377","SANTA ANA COUNTY JAIL","Early Release",3,996,0.301204819277108
"12378","SANTA ANA COUNTY JAIL","Lifted",46,996,4.61847389558233
"12379","SANTA ANA COUNTY JAIL","Prosecutorial Discretion",1,996,0.100401606425703
"12380","SANTA ANA COUNTY JAIL","Transferred",6,996,0.602409638554217
"12381","SANTA ANA DRO HOLDROOM","",273,358,76.2569832402235
"12382","SANTA ANA DRO HOLDROOM","Booked into Detention",48,358,13.4078212290503
"12383","SANTA ANA DRO HOLDROOM","Case Closed",20,358,5.58659217877095
"12384","SANTA ANA DRO HOLDROOM","Lifted",16,358,4.46927374301676
"12385","SANTA ANA DRO HOLDROOM","Transferred",1,358,0.279329608938547
"12386","SANTA BARBARA CO JUVENILE","",20,104,19.2307692307692
"12387","SANTA BARBARA CO JUVENILE","Booked into Detention",55,104,52.8846153846154
"12388","SANTA BARBARA CO JUVENILE","Case Closed",1,104,0.961538461538462
"12389","SANTA BARBARA CO JUVENILE","Detainer Declined by LEA",1,104,0.961538461538462
"12390","SANTA BARBARA CO JUVENILE","Lifted",27,104,25.9615384615385
"12391","SANTA BARBARA COUNTY JAIL","",4082,7269,56.1562800935479
"12392","SANTA BARBARA COUNTY JAIL","Alien Not Subject to Deportation",3,7269,0.0412711514651259
"12393","SANTA BARBARA COUNTY JAIL","Booked into Detention",2166,7269,29.7977713578209
"12394","SANTA BARBARA COUNTY JAIL","Case Closed",206,7269,2.83395240060531
"12395","SANTA BARBARA COUNTY JAIL","Detainer Declined by LEA",402,7269,5.53033429632687
"12396","SANTA BARBARA COUNTY JAIL","Early Release",11,7269,0.151327555372128
"12397","SANTA BARBARA COUNTY JAIL","Lifted",333,7269,4.58109781262897
"12398","SANTA BARBARA COUNTY JAIL","Prosecutorial Discretion",1,7269,0.0137570504883753
"12399","SANTA BARBARA COUNTY JAIL","Transferred",63,7269,0.866694180767643
"12400","SANTA BARBARA COUNTY JAIL","United States Citizen Interviewed",2,7269,0.0275141009767506
"12401","SANTA CLARA CO JAIL/MEN'S","",539,3756,14.3503727369542
"12402","SANTA CLARA CO JAIL/MEN'S","Alien Not Subject to Deportation",1,3756,0.0266240681576145
"12403","SANTA CLARA CO JAIL/MEN'S","Booked into Detention",1182,3756,31.4696485623003
"12404","SANTA CLARA CO JAIL/MEN'S","Case Closed",1454,3756,38.7113951011715
"12405","SANTA CLARA CO JAIL/MEN'S","Detainer Declined by LEA",185,3756,4.92545260915868
"12406","SANTA CLARA CO JAIL/MEN'S","Early Release",17,3756,0.452609158679446
"12407","SANTA CLARA CO JAIL/MEN'S","Lifted",343,3756,9.13205537806177
"12408","SANTA CLARA CO JAIL/MEN'S","Transferred",34,3756,0.905218317358892
"12409","SANTA CLARA CO JAIL/MEN'S","United States Citizen Interviewed",1,3756,0.0266240681576145
"12410","SANTA CLARA CO MAIN JAIL/","",1260,4646,27.1201033146793
"12411","SANTA CLARA CO MAIN JAIL/","Alien Not Subject to Deportation",1,4646,0.0215238915195867
"12412","SANTA CLARA CO MAIN JAIL/","Booked into Detention",1358,4646,29.2294446835988
"12413","SANTA CLARA CO MAIN JAIL/","Case Closed",934,4646,20.103314679294
"12414","SANTA CLARA CO MAIN JAIL/","Detainer Declined by LEA",834,4646,17.9509255273353
"12415","SANTA CLARA CO MAIN JAIL/","Died",1,4646,0.0215238915195867
"12416","SANTA CLARA CO MAIN JAIL/","Early Release",16,4646,0.344382264313388
"12417","SANTA CLARA CO MAIN JAIL/","Lifted",215,4646,4.62763667671115
"12418","SANTA CLARA CO MAIN JAIL/","Lifted - Lack of Space",1,4646,0.0215238915195867
"12419","SANTA CLARA CO MAIN JAIL/","Transferred",24,4646,0.516573396470082
"12420","SANTA CLARA CO MAIN JAIL/","United States Citizen Interviewed",2,4646,0.0430477830391735
"12421","SANTA CLARA COUNTY JAIL","",1097,2765,39.6745027124774
"12422","SANTA CLARA COUNTY JAIL","Alien Not Subject to Deportation",1,2765,0.0361663652802893
"12423","SANTA CLARA COUNTY JAIL","Booked into Detention",557,2765,20.1446654611212
"12424","SANTA CLARA COUNTY JAIL","Case Closed",318,2765,11.500904159132
"12425","SANTA CLARA COUNTY JAIL","Detainer Declined by LEA",674,2765,24.376130198915
"12426","SANTA CLARA COUNTY JAIL","Died",1,2765,0.0361663652802893
"12427","SANTA CLARA COUNTY JAIL","Early Release",11,2765,0.397830018083183
"12428","SANTA CLARA COUNTY JAIL","Lifted",91,2765,3.29113924050633
"12429","SANTA CLARA COUNTY JAIL","Prosecutorial Discretion",1,2765,0.0361663652802893
"12430","SANTA CLARA COUNTY JAIL","Transferred",14,2765,0.506329113924051
"12431","SANTA CRUZ CO JAIL AZ","",252,556,45.3237410071942
"12432","SANTA CRUZ CO JAIL AZ","Booked into Detention",164,556,29.4964028776978
"12433","SANTA CRUZ CO JAIL AZ","Case Closed",62,556,11.1510791366906
"12434","SANTA CRUZ CO JAIL AZ","Detainer Declined by LEA",1,556,0.179856115107914
"12435","SANTA CRUZ CO JAIL AZ","Early Release",3,556,0.539568345323741
"12436","SANTA CRUZ CO JAIL AZ","Lifted",59,556,10.6115107913669
"12437","SANTA CRUZ CO JAIL AZ","Transferred",15,556,2.69784172661871
"12438","SANTA CRUZ CO JUVENILE","",3,8,37.5
"12439","SANTA CRUZ CO JUVENILE","Booked into Detention",3,8,37.5
"12440","SANTA CRUZ CO JUVENILE","Case Closed",1,8,12.5
"12441","SANTA CRUZ CO JUVENILE","Detainer Declined by LEA",1,8,12.5
"12442","SANTA CRUZ CO MAIN JAIL","",344,1393,24.6949030868629
"12443","SANTA CRUZ CO MAIN JAIL","Booked into Detention",590,1393,42.3546302943288
"12444","SANTA CRUZ CO MAIN JAIL","Case Closed",360,1393,25.8435032304379
"12445","SANTA CRUZ CO MAIN JAIL","Detainer Declined by LEA",41,1393,2.94328786791098
"12446","SANTA CRUZ CO MAIN JAIL","Early Release",2,1393,0.143575017946877
"12447","SANTA CRUZ CO MAIN JAIL","Lifted",46,1393,3.30222541277818
"12448","SANTA CRUZ CO MAIN JAIL","Lifted - Lack of Space",2,1393,0.143575017946877
"12449","SANTA CRUZ CO MAIN JAIL","Prosecutorial Discretion",1,1393,0.0717875089734386
"12450","SANTA CRUZ CO MAIN JAIL","Transferred",7,1393,0.50251256281407
"12451","SANTA CRUZ CO. JUVE, NOG","",2,7,28.5714285714286
"12452","SANTA CRUZ CO. JUVE, NOG","Booked into Detention",5,7,71.4285714285714
"12453","SANTA FE CORNELL DET. FAC.","",4,5,80
"12454","SANTA FE CORNELL DET. FAC.","Booked into Detention",1,5,20
"12455","SANTA FE COUNTY JAIL","",682,893,76.3717805151176
"12456","SANTA FE COUNTY JAIL","Alien Not Subject to Deportation",1,893,0.111982082866741
"12457","SANTA FE COUNTY JAIL","Booked into Detention",102,893,11.4221724524076
"12458","SANTA FE COUNTY JAIL","Case Closed",25,893,2.79955207166853
"12459","SANTA FE COUNTY JAIL","Detainer Declined by LEA",8,893,0.895856662933931
"12460","SANTA FE COUNTY JAIL","Early Release",3,893,0.335946248600224
"12461","SANTA FE COUNTY JAIL","Lifted",71,893,7.95072788353863
"12462","SANTA FE COUNTY JAIL","Transferred",1,893,0.111982082866741
"12463","SANTA FE PENITENTIARY, NM","",22,34,64.7058823529412
"12464","SANTA FE PENITENTIARY, NM","Booked into Detention",4,34,11.7647058823529
"12465","SANTA FE PENITENTIARY, NM","Case Closed",1,34,2.94117647058824
"12466","SANTA FE PENITENTIARY, NM","Lifted",7,34,20.5882352941176
"12467","SANTA FE POLICE DEPT.","",3,5,60
"12468","SANTA FE POLICE DEPT.","Booked into Detention",1,5,20
"12469","SANTA FE POLICE DEPT.","Transferred",1,5,20
"12470","SANTA MONICA POLICE DEPT.","",127,200,63.5
"12471","SANTA MONICA POLICE DEPT.","Booked into Detention",67,200,33.5
"12472","SANTA MONICA POLICE DEPT.","Detainer Declined by LEA",4,200,2
"12473","SANTA MONICA POLICE DEPT.","Early Release",1,200,0.5
"12474","SANTA MONICA POLICE DEPT.","Transferred",1,200,0.5
"12475","SANTA RITA JAIL","",2362,11890,19.86543313709
"12476","SANTA RITA JAIL","Alien Not Subject to Deportation",10,11890,0.0841042893187553
"12477","SANTA RITA JAIL","Booked into Detention",7432,11890,62.5063078216989
"12478","SANTA RITA JAIL","Case Closed",786,11890,6.61059714045416
"12479","SANTA RITA JAIL","Detainer Declined by LEA",790,11890,6.64423885618167
"12480","SANTA RITA JAIL","Died",1,11890,0.00841042893187553
"12481","SANTA RITA JAIL","Early Release",37,11890,0.311185870479394
"12482","SANTA RITA JAIL","Lifted",444,11890,3.73423044575273
"12483","SANTA RITA JAIL","Lifted - Lack of Funds",1,11890,0.00841042893187553
"12484","SANTA RITA JAIL","Prosecutorial Discretion",1,11890,0.00841042893187553
"12485","SANTA RITA JAIL","Transferred",22,11890,0.185029436501262
"12486","SANTA RITA JAIL","United States Citizen Interviewed",4,11890,0.0336417157275021
"12487","SANTA ROSA CORR. INSTITUTION","",3,5,60
"12488","SANTA ROSA CORR. INSTITUTION","Booked into Detention",1,5,20
"12489","SANTA ROSA CORR. INSTITUTION","Detainer Declined by LEA",1,5,20
"12490","SANTA ROSA COUNTY JAIL","",69,92,75
"12491","SANTA ROSA COUNTY JAIL","Booked into Detention",20,92,21.7391304347826
"12492","SANTA ROSA COUNTY JAIL","Detainer Declined by LEA",2,92,2.17391304347826
"12493","SANTA ROSA COUNTY JAIL","Lifted",1,92,1.08695652173913
"12494","SANTIAM CORRECTION INST.","",6,23,26.0869565217391
"12495","SANTIAM CORRECTION INST.","Booked into Detention",15,23,65.2173913043478
"12496","SANTIAM CORRECTION INST.","Case Closed",1,23,4.34782608695652
"12497","SANTIAM CORRECTION INST.","Lifted",1,23,4.34782608695652
"12498","SARALAND POL DEPT JAIL","",13,14,92.8571428571429
"12499","SARALAND POL DEPT JAIL","Booked into Detention",1,14,7.14285714285714
"12500","SARASOTA COUNTY JAIL","",781,1319,59.2115238817286
"12501","SARASOTA COUNTY JAIL","Alien Not Subject to Deportation",1,1319,0.0758150113722517
"12502","SARASOTA COUNTY JAIL","Booked into Detention",364,1319,27.5966641394996
"12503","SARASOTA COUNTY JAIL","Case Closed",74,1319,5.61031084154663
"12504","SARASOTA COUNTY JAIL","Detainer Declined by LEA",2,1319,0.151630022744503
"12505","SARASOTA COUNTY JAIL","Lifted",89,1319,6.7475360121304
"12506","SARASOTA COUNTY JAIL","Transferred",8,1319,0.606520090978014
"12507","SARATOGA COUNTY JAIL","",31,61,50.8196721311475
"12508","SARATOGA COUNTY JAIL","Booked into Detention",29,61,47.5409836065574
